Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
M02808:184:000000000-LYVHM:1:1113:25753:14842;sample=SF2_B4_T0_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales	0.9953257231830194
M02808:184:000000000-LYVHM:1:2105:23966:24086;sample=SF8_B4_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.972966010872612
M02808:184:000000000-LYVHM:1:1113:21366:3300;sample=SF1_B1_T0_Root_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.8139808446326908
M02808:184:000000000-LYVHM:1:1105:19861:26259;sample=SF1_B2_T4_Root_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales	0.8234945416000945
M02808:184:000000000-LYVHM:1:1112:13542:7054;sample=SF1_B3_T0_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Pseudopelobacteraceae;g__JACRCG01;s__JACRCG01	0.9935596855888177
M02808:184:000000000-LYVHM:1:2103:24145:7408;sample=SF4_B1_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9356034145525213
M02808:184:000000000-LYVHM:1:2111:15181:16714;sample=SF1_B1_T0_R1_001.fastq;	d__Bacteria	0.8379204071037798
M02808:184:000000000-LYVHM:1:1113:28072:16370;sample=SF3_B1_T4_Root_R1_001.fastq;	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__UBA4719;s__UBA4719	0.9999718262461456
M02808:184:000000000-LYVHM:1:2110:9138:16195;sample=SF6_B4_T4_Root_R1_001.fastq;	d__Archaea	0.7958552823834016
M02808:184:000000000-LYVHM:1:2110:17255:16677;sample=SF1_B3_T0_Root_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9999945287106193
M02808:184:000000000-LYVHM:1:2113:12537:6826;sample=SF6_B2_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9869070987402814
M02808:184:000000000-LYVHM:1:1108:15482:11897;sample=SF1_B2_T4_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9714905809338347
M02808:184:000000000-LYVHM:1:1114:8679:18606;sample=SF1_B2_T4_R1_001.fastq;	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia	0.9401416239647724
M02808:184:000000000-LYVHM:1:1109:3611:15366;sample=SF1_B4_T0_Root_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.8679446404738046
M02808:184:000000000-LYVHM:1:2104:14830:12477;sample=SF1_B4_T0_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Pseudopelobacteraceae;g__JACRCG01;s__JACRCG01	0.8851967369995841
M02808:184:000000000-LYVHM:1:2102:3362:19253;sample=SF1_B1_T0_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.9401392592468109
M02808:184:000000000-LYVHM:1:2112:25175:14132;sample=SF1_B2_T0_Root_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium	0.8548817585714445
M02808:184:000000000-LYVHM:1:1104:22127:22003;sample=SF8_B1_T0_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Propionisporales;f__DSM-13327;g__Pelosinus;s__Pelosinus	0.999999977447715
M02808:184:000000000-LYVHM:1:1102:18082:6583;sample=SF1_B1_T0_Root_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9999809805676096
M02808:184:000000000-LYVHM:1:1113:3951:14138;sample=SF6_B2_T4_R1_001.fastq;	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__UBA4719;s__UBA4719	0.9999624995159669
M02808:184:000000000-LYVHM:1:1105:17345:20715;sample=SF1_B4_T0_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.7641298100382021
M02808:184:000000000-LYVHM:1:1114:14321:16820;sample=SF3_B4_T0_Root_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium	0.9841940451541646
M02808:184:000000000-LYVHM:1:1113:23778:13892;sample=SF3_B4_T0_Root_R1_001.fastq;	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanoregula;s__Methanoregula	0.9657739045620581
M02808:184:000000000-LYVHM:1:1102:21443:25858;sample=SF8_B2_T0_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9995902125862101
M02808:184:000000000-LYVHM:1:2101:27936:12761;sample=SF1_B1_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.7777073094260621
M02808:184:000000000-LYVHM:1:1114:17601:21293;sample=SF4_B3_T0_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium	0.9773649204201793
M02808:184:000000000-LYVHM:1:1103:17160:22957;sample=SF3_B4_T4_Root_R1_001.fastq;	d__Bacteria	0.8426419053335286
M02808:184:000000000-LYVHM:1:2103:12049:16973;sample=SF1_B4_T4_R1_001.fastq;	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia	0.7221524029432873
M02808:184:000000000-LYVHM:1:2109:8188:18041;sample=SF1_B3_T4_Root_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Pseudopelobacteraceae;g__JACRCG01;s__JACRCG01	0.9971863907364302
M02808:184:000000000-LYVHM:1:2112:16565:27001;sample=SF3_B4_T0_Root_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Pseudopelobacteraceae;g__JACRCG01;s__JACRCG01	0.7565371763415331
M02808:184:000000000-LYVHM:1:2113:8558:22868;sample=SF8_B3_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.9537524007042406
M02808:184:000000000-LYVHM:1:2106:25991:21213;sample=SF8_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerocolumna;s__Anaerocolumna	0.9981184219672643
M02808:184:000000000-LYVHM:1:2109:8200:6329;sample=SF1_B2_T0_Root_R1_001.fastq;	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D	0.8147872238051735
M02808:184:000000000-LYVHM:1:1107:9589:15924;sample=SF8_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9994297690716681
M02808:184:000000000-LYVHM:1:1111:18923:5552;sample=SF1_B4_T0_R1_001.fastq;	d__Archaea	0.9966676136298689
M02808:184:000000000-LYVHM:1:2105:19854:18210;sample=SF4_B1_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.7489871017391896
M02808:184:000000000-LYVHM:1:1108:25520:23963;sample=SF3_B4_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.9365101104155832
M02808:184:000000000-LYVHM:1:1109:6170:14994;sample=SF2_B4_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9992103727727498
M02808:184:000000000-LYVHM:1:2110:13127:4790;sample=SF2_B2_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_AD;s__Clostridium_AD	0.9999998465965068
M02808:184:000000000-LYVHM:1:1110:26981:17805;sample=SF2_B4_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.8474472062837818
M02808:184:000000000-LYVHM:1:2111:5324:16979;sample=SF2_B4_T0_R1_001.fastq;	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D	0.7660836500146596
M02808:184:000000000-LYVHM:1:1104:27897:9295;sample=SF3_B2_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Sporomusales_C;f__DSM-15969;g__Anaerospora;s__Anaerospora	0.8193850327404798
M02808:184:000000000-LYVHM:1:1105:12220:22504;sample=Sf4_B4_T0_R1_001.fastq;	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__UBA4719;s__UBA4719	0.9999657491339136
M02808:184:000000000-LYVHM:1:1113:17309:3204;sample=SF1_B4_T4_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9999516217105542
M02808:184:000000000-LYVHM:1:2112:15856:9316;sample=SF3_B3_T4_R1_001.fastq;	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__UBA4719;s__UBA4719	0.9999836298908751
M02808:184:000000000-LYVHM:1:1111:2100:12936;sample=SF1_B2_T4_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales	0.9980543236832564
M02808:184:000000000-LYVHM:1:1104:18017:2508;sample=SF2_B2_T4_R1_001.fastq;	d__Archaea	0.7627611320900043
M02808:184:000000000-LYVHM:1:1108:20993:16349;sample=SF6_B2_T4_Root_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanoplasma;s__Methanoplasma	0.8092108505971543
M02808:184:000000000-LYVHM:1:2109:15215:18168;sample=SF8_B2_T4_Root_R1_001.fastq;	d__Archaea	0.7536136793522182
M02808:184:000000000-LYVHM:1:2108:29302:13256;sample=SF2_B2_T4_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9978049322383826
M02808:184:000000000-LYVHM:1:2107:12615:13396;sample=SF2_B4_T4_Root_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae_A;g__VEOV01;s__VEOV01	0.8538323030124412
M02808:184:000000000-LYVHM:1:2102:15731:27167;sample=SF1_B2_T0_Root_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9999998950497171
M02808:184:000000000-LYVHM:1:2114:15270:18244;sample=SF3_B2_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.9117928047440632
M02808:184:000000000-LYVHM:1:1105:21847:16186;sample=SF1_B2_T0_Root_R1_001.fastq;	Unassigned	0.5385152825748839
M02808:184:000000000-LYVHM:1:1104:12594:12255;sample=SF1_B3_T4_Root_R1_001.fastq;	d__Archaea	0.7409247872913585
M02808:184:000000000-LYVHM:1:2102:15792:23094;sample=SF1_B1_T0_Root_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales	0.9980480479243767
M02808:184:000000000-LYVHM:1:1101:8918:17139;sample=SF2_B1_T0_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales	0.8129308416165796
M02808:184:000000000-LYVHM:1:2105:23851:23928;sample=SF4_B3_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae	0.9967791839014474
M02808:184:000000000-LYVHM:1:1102:11753:3234;sample=SF3_B4_T4_Root_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales	0.9946228089412035
M02808:184:000000000-LYVHM:1:2109:12189:16502;sample=SF1_B4_T0_Root_R1_001.fastq;	d__Bacteria	0.7781440076633352
M02808:184:000000000-LYVHM:1:1109:18486:22772;sample=SF8_B4_T4_R1_001.fastq;	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__UBA4719;s__UBA4719	0.9975912911220881
M02808:184:000000000-LYVHM:1:2113:15643:28670;sample=SF8_B3_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.8915164837453973
M02808:184:000000000-LYVHM:1:2107:25453:13374;sample=SF4_B4_T4_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium	0.9205420739941661
M02808:184:000000000-LYVHM:1:2114:19855:15373;sample=SF1_B4_T0_R1_001.fastq;	d__Bacteria;p__Pseudomonadota	0.9541584653796071
M02808:184:000000000-LYVHM:1:2108:11513:11591;sample=SF2_B2_T4_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Pseudopelobacteraceae;g__JACRCG01;s__JACRCG01	0.9905682839540594
M02808:184:000000000-LYVHM:1:2102:26601:20856;sample=SF4_B2_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__JACMJL01;s__JACMJL01	0.7826334465254787
M02808:184:000000000-LYVHM:1:1110:19524:21161;sample=SF1_B2_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_AD;s__Clostridium_AD	0.9999972428599544
M02808:184:000000000-LYVHM:1:2105:12464:15640;sample=SF2_B2_T0_R1_001.fastq;	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__UBA4719;s__UBA4719	0.9998957206414326
M02808:184:000000000-LYVHM:1:2104:6672:11182;sample=SF4_B1_T4_Root_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.8596615129538414
M02808:184:000000000-LYVHM:1:1112:27275:22711;sample=SF4_B3_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia	0.7824610485014318
M02808:184:000000000-LYVHM:1:1114:9439:4419;sample=SF3_B1_T0_Root_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9739092547003797
M02808:184:000000000-LYVHM:1:1111:11252:23739;sample=SF1_B4_T4_R1_001.fastq;	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia	0.9881062205528528
M02808:184:000000000-LYVHM:1:1101:26575:16281;sample=SF3_B4_T0_R1_001.fastq;	Unassigned	0.37471295433474594
M02808:184:000000000-LYVHM:1:2106:7677:18652;sample=SF8_B1_T4_R1_001.fastq;	Unassigned	0.4812828413480805
M02808:184:000000000-LYVHM:1:1112:11858:22340;sample=SF3_B1_T4_Root_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Pseudopelobacteraceae;g__JACRCG01;s__JACRCG01	0.9959155640086441
M02808:184:000000000-LYVHM:1:2113:4877:12302;sample=SF3_B2_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Acetivibrionales;f__DTU013;g__JAAYBT01;s__JAAYBT01	0.9972821620716347
M02808:184:000000000-LYVHM:1:1101:19112:12870;sample=SF4_B4_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.7331940389017695
M02808:184:000000000-LYVHM:1:1102:14455:23254;sample=SF4_B1_T4_R1_001.fastq;	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__UBA4719;s__UBA4719	0.9999222546823765
M02808:184:000000000-LYVHM:1:1104:5864:24473;sample=SF1_B2_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerocolumna;s__Anaerocolumna	0.9999867034080784
M02808:184:000000000-LYVHM:1:1104:14809:20502;sample=SF2_B3_T4_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9998313875935766
M02808:184:000000000-LYVHM:1:1103:4404:17393;sample=Sf4_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.8874301671359068
M02808:184:000000000-LYVHM:1:1113:13773:6655;sample=SF1_B3_T0_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia	0.7184183188927253
M02808:184:000000000-LYVHM:1:1106:22891:21854;sample=SF4_B1_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.9942340344047458
M02808:184:000000000-LYVHM:1:2105:13713:26266;sample=SF2_B3_T4_Root_R1_001.fastq;	d__Bacteria	0.9515446659674525
M02808:184:000000000-LYVHM:1:2104:21068:16778;sample=SF4_B2_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9965999316322892
M02808:184:000000000-LYVHM:1:1101:12335:20370;sample=SF1_B4_T0_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Rhodoblastus;s__Rhodoblastus	0.9959208911708476
M02808:184:000000000-LYVHM:1:1104:8986:27118;sample=SF8_B4_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9837011350961132
M02808:184:000000000-LYVHM:1:2113:17210:25254;sample=SF1_B2_T0_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_AD;s__Clostridium_AD	0.9981167124425725
M02808:184:000000000-LYVHM:1:2107:3979:17040;sample=SF3_B1_T0_Root_R1_001.fastq;	Unassigned	0.6247397415630965
M02808:184:000000000-LYVHM:1:2109:10165:18000;sample=SF6_B4_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia	0.8173580432639933
M02808:184:000000000-LYVHM:1:1112:16178:28278;sample=SF4_B2_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.9516686021961448
M02808:184:000000000-LYVHM:1:1103:24843:6554;sample=SF3_B3_T4_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__JAEUMD01;s__JAEUMD01	0.7764326955868303
M02808:184:000000000-LYVHM:1:1104:25275:7034;sample=SF6_B4_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Propionisporales;f__DSM-13327;g__Pelosinus;s__Pelosinus	0.9999972673740094
M02808:184:000000000-LYVHM:1:1103:22791:24708;sample=SF1_B1_T0_Root_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9999945164504705
M02808:184:000000000-LYVHM:1:2101:23246:10896;sample=SF3_B2_T4_Root_R1_001.fastq;	d__Archaea	0.877372311773414
M02808:184:000000000-LYVHM:1:1105:5544:11527;sample=SF1_B3_T0_Root_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9999747579817955
M02808:184:000000000-LYVHM:1:2109:20863:10527;sample=SF1_B4_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Propionisporales;f__DSM-13327;g__Pelosinus;s__Pelosinus	0.9999982551170934
M02808:184:000000000-LYVHM:1:2113:15745:17599;sample=SF3_B4_T4_Root_R1_001.fastq;	d__Bacteria	0.8456728951038401
M02808:184:000000000-LYVHM:1:2106:8875:10685;sample=SF1_B4_T0_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__WSYB01;s__WSYB01	0.8110422464721915
M02808:184:000000000-LYVHM:1:2111:10228:16729;sample=SF3_B2_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_I;s__Clostridium_I	0.9999925183867538
M02808:184:000000000-LYVHM:1:1108:16450:25300;sample=SF3_B1_T0_R1_001.fastq;	d__Bacteria	0.937225497161706
M02808:184:000000000-LYVHM:1:2108:22565:11929;sample=SF3_B2_T0_Root_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9965001239504483
M02808:184:000000000-LYVHM:1:2102:27598:22102;sample=SF2_B2_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_AD;s__Clostridium_AD	0.9999995885128777
M02808:184:000000000-LYVHM:1:1112:6966:7324;sample=SF3_B1_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.8638283075243824
M02808:184:000000000-LYVHM:1:2106:21767:5664;sample=SF2_B3_T4_Root_R1_001.fastq;	d__Archaea;p__Halobacteriota	0.7002503505377127
M02808:184:000000000-LYVHM:1:1109:11412:21460;sample=SF3_B4_T4_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.8099673136114632
M02808:184:000000000-LYVHM:1:2114:24460:17815;sample=SF1_B4_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia	0.9837215659662556
M02808:184:000000000-LYVHM:1:2112:25908:21123;sample=SF1_B1_T0_Root_R1_001.fastq;	Unassigned	0.3049833290172318
M02808:184:000000000-LYVHM:1:1114:24450:9285;sample=SF3_B4_T4_Root_R1_001.fastq;	Unassigned	0.445194584045129
M02808:184:000000000-LYVHM:1:1112:4609:23479;sample=SF2_B4_T0_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Pseudopelobacteraceae;g__JACRCG01;s__JACRCG01	0.9798463502446283
M02808:184:000000000-LYVHM:1:1104:13138:18846;sample=SF1_B3_T0_Root_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9614744041709183
M02808:184:000000000-LYVHM:1:1113:26263:11201;sample=SF3_B1_T0_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.7442113631526919
M02808:184:000000000-LYVHM:1:2110:23261:24449;sample=SF8_B1_T4_R1_001.fastq;	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__Methanosphaera	0.8713437497693644
M02808:184:000000000-LYVHM:1:1105:7065:11093;sample=SF4_B2_T4_Root_R1_001.fastq;	d__Bacteria	0.9996847925143595
M02808:184:000000000-LYVHM:1:1107:7305:13014;sample=SF3_B2_T4_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9907991382405034
M02808:184:000000000-LYVHM:1:1102:4450:13594;sample=SF3_B4_T4_Root_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Azotobacter;s__Azotobacter	0.9999997919526539
M02808:184:000000000-LYVHM:1:2109:15075:18051;sample=SF8_B3_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_A;s__Paenibacillus_A	0.9998655727126372
M02808:184:000000000-LYVHM:1:2103:25182:9960;sample=SF2_B2_T0_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Pseudopelobacteraceae;g__CAIPTY01;s__CAIPTY01	0.7383617231935931
M02808:184:000000000-LYVHM:1:2110:7661:17772;sample=SF3_B1_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.7043130054101827
M02808:184:000000000-LYVHM:1:1113:13083:28410;sample=SF1_B3_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerocolumna;s__Anaerocolumna	0.9997214824248373
